Unit_ID,site,series,sand,silt,clay,oc,ph_h2o,estimated_om,theta_r,theta_s,silt_f_psa,silt_c_psa,cec7,cec82,bs7,ex_ca,ex_mg,ex_k,n_tot,estimated_c_to_n,ex_k_saturation,Ks,town,year,avg_N2O,cold_sum,sum_tmax,sum_rad,snow_sum,precip_sum,log_avg_N2O
MNMOCC_17,MNM,Vallers,35.62500013125,36.531250353125,27.843749853125,4.18608693478261,7.65909093181818,7.230455972416,0.0762916173875072,0.543144979673433,20.8843751,15.6468750125,32.32500005,57.75000195,100,54.7666657666667,11.5428573857143,1.18888888888889,0.467,9.36444005333737,0.0414593703676202,1.82389877036042,Morris,2006,24.3765891553952,-1491,983.5,45612.8,824,812,3.19362321087751
MNMOCC_17,MNM,Vallers,35.62500013125,36.531250353125,27.843749853125,4.18608693478261,7.65909093181818,7.230455972416,0.0762916173875072,0.543144979673433,20.8843751,15.6468750125,32.32500005,57.75000195,100,54.7666657666667,11.5428573857143,1.18888888888889,0.467,9.36444005333737,0.0414593703676202,1.82389877036042,Morris,2007,22.9053846672436,-1742,781,47187.2,2088,571,3.1313720212271
MNRsmt_CCAA,MNR,Waukegan,36.3266667,45.59999988,18.0666668,1.85285711428571,5.91111114444444,3.19432566502857,0.049955656164079,0.390103925136818,21.3166667666667,23.4916672,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12099333249919,Roseville,2005,4.1653732,-1271.5,1012.5,46288,1708,770,1.42680587544616
MNRsmt_CCAA,MNR,Waukegan,36.3266667,45.59999988,18.0666668,1.85285711428571,5.91111114444444,3.19432566502857,0.049955656164079,0.390103925136818,21.3166667666667,23.4916672,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12099333249919,Roseville,2006,4.57326759666667,-1156,1201,45600,900,920,1.52022795961962
MNRsmt_CCAA,MNR,Waukegan,36.3266667,45.59999988,18.0666668,1.85285711428571,5.91111114444444,3.19432566502857,0.049955656164079,0.390103925136818,21.3166667666667,23.4916672,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12099333249919,Roseville,2007,8.14171377777778,-1313.5,1003.5,46764.8,2844,732,2.09700069566501
NVND_CTBFN67NIR2,NVN,Lihen,79.1999993125,12.687499875,8.1125001375,0.8862499875,6.6500001,1.52789497845,0.0393821025611037,0.398221188766392,5.2624999625,7.425,9.16666666666667,10.98000012,99.6666666666667,6.91666666666667,1.81666666666667,0.35,0.0651666666666667,12.5792622605364,0.0412773976424759,2.5274662495757,Mandan,2009,2.17798611111111,-2285,536,48403.2,3136,322,0.77840064759012
NVND_CTBFN67NIR2,NVN,Lihen,79.1999993125,12.687499875,8.1125001375,0.8862499875,6.6500001,1.52789497845,0.0393821025611037,0.398221188766392,5.2624999625,7.425,9.16666666666667,10.98000012,99.6666666666667,6.91666666666667,1.81666666666667,0.35,0.0651666666666667,12.5792622605364,0.0412773976424759,2.5274662495757,Mandan,2010,1.63555729166667,-1960.5,765.5,46422.4,4964,402,0.491983597444926
NVND_CTBFN67NIR2,NVN,Lihen,79.1999993125,12.687499875,8.1125001375,0.8862499875,6.6500001,1.52789497845,0.0393821025611037,0.398221188766392,5.2624999625,7.425,9.16666666666667,10.98000012,99.6666666666667,6.91666666666667,1.81666666666667,0.35,0.0651666666666667,12.5792622605364,0.0412773976424759,2.5274662495757,Mandan,2011,2.87549305555556,-2233.5,305.5,43859.2,2752,580,1.05622415712983
PAHAW_P3,PAH,Hagerstown,11.760937515625,66.7687503171875,21.4703124796875,1.95936172978723,6.01290321290323,3.43864953827797,0.0721600857207647,0.431863330756163,45.846000292,20.86000014,10.9826087565217,17.968965412069,57.3548387096774,7.95737710163934,1.19508196721311,0.336065573770492,0.1563,8.7503514686924,0.0434519757192844,1.27494305679829,University_Park,2005,4.60137410941152,-819,1324,49632,928,1324,1.52635497832457
PAHAW_P3,PAH,Hagerstown,11.760937515625,66.7687503171875,21.4703124796875,1.95936172978723,6.01290321290323,3.43864953827797,0.0721600857207647,0.431863330756163,45.846000292,20.86000014,10.9826087565217,17.968965412069,57.3548387096774,7.95737710163934,1.19508196721311,0.336065573770492,0.1563,8.7503514686924,0.0434519757192844,1.27494305679829,University_Park,2006,2.47669770958418,-739,1634.5,47846.4,960,874,0.906926104135436
PAHAW_P3,PAH,Hagerstown,11.760937515625,66.7687503171875,21.4703124796875,1.95936172978723,6.01290321290323,3.43864953827797,0.0721600857207647,0.431863330756163,45.846000292,20.86000014,10.9826087565217,17.968965412069,57.3548387096774,7.95737710163934,1.19508196721311,0.336065573770492,0.1563,8.7503514686924,0.0434519757192844,1.27494305679829,University_Park,2008,4.55335192024496,-805.5,1370,50428.8,1556,1128,1.51586364751122
PAHAW_P3,PAH,Hagerstown,11.760937515625,66.7687503171875,21.4703124796875,1.95936172978723,6.01290321290323,3.43864953827797,0.0721600857207647,0.431863330756163,45.846000292,20.86000014,10.9826087565217,17.968965412069,57.3548387096774,7.95737710163934,1.19508196721311,0.336065573770492,0.1563,8.7503514686924,0.0434519757192844,1.27494305679829,University_Park,2010,8.24315799163231,-774.5,1559.5,48556.8,1744,1074,2.10938352191101
PAHAW_101,PAH,Hublersburg,17.2222222222222,59.3000000888889,23.4777781222222,1.6737500125,5.35555553333333,3.29858666666667,0.0839983698653804,0.463203330923456,41.78000032,18.18000052,15.6999998,15.9888888444444,89,4.73333337777778,0.844444444444444,0.344444444444444,0.171285714285714,12.8651879931587,0.0549688326172738,1.28619989807028,University_Park,2005,3.50146126608333,-819,1324,49632,928,1324,1.25318038595981
PAHAW_101,PAH,Hublersburg,17.2222222222222,59.3000000888889,23.4777781222222,1.6737500125,5.35555553333333,3.29858666666667,0.0839983698653804,0.463203330923456,41.78000032,18.18000052,15.6999998,15.9888888444444,89,4.73333337777778,0.844444444444444,0.344444444444444,0.171285714285714,12.8651879931587,0.0549688326172738,1.28619989807028,University_Park,2006,15.560353229175,-739,1634.5,47846.4,960,874,2.74472621959637
PAHAW_101,PAH,Hublersburg,17.2222222222222,59.3000000888889,23.4777781222222,1.6737500125,5.35555553333333,3.29858666666667,0.0839983698653804,0.463203330923456,41.78000032,18.18000052,15.6999998,15.9888888444444,89,4.73333337777778,0.844444444444444,0.344444444444444,0.171285714285714,12.8651879931587,0.0549688326172738,1.28619989807028,University_Park,2008,6.3472895717381,-805.5,1370,50428.8,1556,1128,1.8480278826865
PAHAW_101,PAH,Hublersburg,17.2222222222222,59.3000000888889,23.4777781222222,1.6737500125,5.35555553333333,3.29858666666667,0.0839983698653804,0.463203330923456,41.78000032,18.18000052,15.6999998,15.9888888444444,89,4.73333337777778,0.844444444444444,0.344444444444444,0.171285714285714,12.8651879931587,0.0549688326172738,1.28619989807028,University_Park,2010,8.10237572685714,-774.5,1559.5,48556.8,1744,1074,2.09215731828646
